CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
07|07001|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|9182
07|07001|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|3187
07|07002|000100000000000|13|000100000000000.13.A.000100000000000.13|530
07|07002|000100000000000|131|000100000000000.131.A.000100000000000.131|2764
07|07002|000100000000000|132|000100000000000.132.A.000100000000000.132|197
07|07002|000100000000000|133|000100000000000.133.A.000100000000000.133|2025
07|07002|000100000000000|135|000100000000000.135.A.000100000000000.135|10914
07|07002|000100000000000|136|000100000000000.136.A.000100000000000.136|24977
07|07002|000100000000000|137|000100000000000.137.A.000100000000000.137|5087
07|07002|000100000000000|36|000100000000000.36.A.000100000000000.36|104
07|07002|000100000000000|57|000100000000000.57.A.000100000000000.57|144
07|07002|000100000000000|87|000100000000000.87.A.000100000000000.87|1437
07|07002|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|863
07|07002|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|4233
07|07002|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|21147
07|07002|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|563
07|07002|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|3179
07|07002|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|4627
07|07002|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|6147
07|07002|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|2208
07|07003|000100000000000|13|000100000000000.13.A.000100000000000.13|5
07|07003|000100000000000|131|000100000000000.131.A.000100000000000.131|14
07|07003|000100000000000|132|000100000000000.132.A.000100000000000.132|2
07|07003|000100000000000|133|000100000000000.133.A.000100000000000.133|6
07|07003|000100000000000|135|000100000000000.135.A.000100000000000.135|69
07|07003|000100000000000|136|000100000000000.136.A.000100000000000.136|182
07|07003|000100000000000|137|000100000000000.137.A.000100000000000.137|21
07|07003|000100000000000|36|000100000000000.36.A.000100000000000.36|0
07|07003|000100000000000|57|000100000000000.57.A.000100000000000.57|1
07|07003|000100000000000|87|000100000000000.87.A.000100000000000.87|2
07|07003|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|2
07|07003|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|15
07|07003|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|70
07|07003|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|27
07|07003|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|24
07|07003|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|29
07|07003|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|38
07|07003|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|8
07|07004|000100000000000|13|000100000000000.13.A.000100000000000.13|6
07|07004|000100000000000|131|000100000000000.131.A.000100000000000.131|13
07|07004|000100000000000|132|000100000000000.132.A.000100000000000.132|0
07|07004|000100000000000|133|000100000000000.133.A.000100000000000.133|3
07|07004|000100000000000|135|000100000000000.135.A.000100000000000.135|47
07|07004|000100000000000|136|000100000000000.136.A.000100000000000.136|268
07|07004|000100000000000|137|000100000000000.137.A.000100000000000.137|26
07|07004|000100000000000|36|000100000000000.36.A.000100000000000.36|0
07|07004|000100000000000|57|000100000000000.57.A.000100000000000.57|0
07|07004|000100000000000|87|000100000000000.87.A.000100000000000.87|9
07|07004|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|3
07|07004|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|18
07|07004|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|103
07|07004|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|24
07|07004|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|47
07|07004|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|10
07|07004|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|19
07|07004|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|2
07|07005|000100000000000|13|000100000000000.13.A.000100000000000.13|79
07|07005|000100000000000|131|000100000000000.131.A.000100000000000.131|680
07|07005|000100000000000|132|000100000000000.132.A.000100000000000.132|46
07|07005|000100000000000|133|000100000000000.133.A.000100000000000.133|252
07|07005|000100000000000|135|000100000000000.135.A.000100000000000.135|1354
07|07005|000100000000000|136|000100000000000.136.A.000100000000000.136|5519
07|07005|000100000000000|137|000100000000000.137.A.000100000000000.137|544
07|07005|000100000000000|36|000100000000000.36.A.000100000000000.36|11
07|07005|000100000000000|57|000100000000000.57.A.000100000000000.57|17
07|07005|000100000000000|87|000100000000000.87.A.000100000000000.87|128
07|07005|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|111
07|07005|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|310
07|07005|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|4376
07|07005|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|896
07|07005|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|264
07|07005|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|651
07|07005|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|600
07|07005|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|307
07|07006|000100000000000|13|000100000000000.13.A.000100000000000.13|339
07|07006|000100000000000|131|000100000000000.131.A.000100000000000.131|1637
07|07006|000100000000000|132|000100000000000.132.A.000100000000000.132|62
07|07006|000100000000000|133|000100000000000.133.A.000100000000000.133|1168
07|07006|000100000000000|135|000100000000000.135.A.000100000000000.135|6135
07|07006|000100000000000|136|000100000000000.136.A.000100000000000.136|13073
07|07006|000100000000000|137|000100000000000.137.A.000100000000000.137|2331
07|07006|000100000000000|36|000100000000000.36.A.000100000000000.36|59
07|07006|000100000000000|57|000100000000000.57.A.000100000000000.57|73
07|07006|000100000000000|87|000100000000000.87.A.000100000000000.87|630
07|07006|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|406
07|07006|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|1914
07|07006|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|11203
07|07006|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|1429
07|07006|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|394
07|07006|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|3320
07|07006|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|3034
07|07006|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|1330
07|07007|000100000000000|13|000100000000000.13.A.000100000000000.13|5
07|07007|000100000000000|131|000100000000000.131.A.000100000000000.131|16
07|07007|000100000000000|132|000100000000000.132.A.000100000000000.132|2
07|07007|000100000000000|133|000100000000000.133.A.000100000000000.133|11
07|07007|000100000000000|135|000100000000000.135.A.000100000000000.135|102
07|07007|000100000000000|136|000100000000000.136.A.000100000000000.136|363
07|07007|000100000000000|137|000100000000000.137.A.000100000000000.137|13
07|07007|000100000000000|36|000100000000000.36.A.000100000000000.36|0
07|07007|000100000000000|57|000100000000000.57.A.000100000000000.57|4
07|07007|000100000000000|87|000100000000000.87.A.000100000000000.87|2
07|07007|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|8
07|07007|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|13
07|07007|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|207
07|07007|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|121
07|07007|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|45
07|07007|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|59
07|07007|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|44
07|07007|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|11
07|07008|000100000000000|13|000100000000000.13.A.000100000000000.13|18
07|07008|000100000000000|131|000100000000000.131.A.000100000000000.131|46
07|07008|000100000000000|132|000100000000000.132.A.000100000000000.132|5
07|07008|000100000000000|133|000100000000000.133.A.000100000000000.133|53
07|07008|000100000000000|135|000100000000000.135.A.000100000000000.135|308
07|07008|000100000000000|136|000100000000000.136.A.000100000000000.136|1198
07|07008|000100000000000|137|000100000000000.137.A.000100000000000.137|229
07|07008|000100000000000|36|000100000000000.36.A.000100000000000.36|3
07|07008|000100000000000|57|000100000000000.57.A.000100000000000.57|7
07|07008|000100000000000|87|000100000000000.87.A.000100000000000.87|24
07|07008|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|14
07|07008|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|104
07|07008|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|1111
07|07008|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|89
07|07008|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|70
07|07008|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|156
07|07008|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|182
07|07008|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|47
07|07009|000100000000000|13|000100000000000.13.A.000100000000000.13|10
07|07009|000100000000000|131|000100000000000.131.A.000100000000000.131|20
07|07009|000100000000000|132|000100000000000.132.A.000100000000000.132|4
07|07009|000100000000000|133|000100000000000.133.A.000100000000000.133|10
07|07009|000100000000000|135|000100000000000.135.A.000100000000000.135|179
07|07009|000100000000000|136|000100000000000.136.A.000100000000000.136|438
07|07009|000100000000000|137|000100000000000.137.A.000100000000000.137|68
07|07009|000100000000000|36|000100000000000.36.A.000100000000000.36|6
07|07009|000100000000000|57|000100000000000.57.A.000100000000000.57|7
07|07009|000100000000000|87|000100000000000.87.A.000100000000000.87|3
07|07009|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|3
07|07009|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|48
07|07009|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|431
07|07009|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|27
07|07009|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|23
07|07009|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|92
07|07009|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|115
07|07009|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|8
07|07010|000100000000000|13|000100000000000.13.A.000100000000000.13|3
07|07010|000100000000000|131|000100000000000.131.A.000100000000000.131|11
07|07010|000100000000000|132|000100000000000.132.A.000100000000000.132|2
07|07010|000100000000000|133|000100000000000.133.A.000100000000000.133|5
07|07010|000100000000000|135|000100000000000.135.A.000100000000000.135|53
07|07010|000100000000000|136|000100000000000.136.A.000100000000000.136|204
07|07010|000100000000000|137|000100000000000.137.A.000100000000000.137|9
07|07010|000100000000000|36|000100000000000.36.A.000100000000000.36|1
07|07010|000100000000000|57|000100000000000.57.A.000100000000000.57|0
07|07010|000100000000000|87|000100000000000.87.A.000100000000000.87|1
07|07010|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|2
07|07010|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|5
07|07010|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|100
07|07010|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|3
07|07010|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|45
07|07010|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|19
07|07010|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|27
07|07010|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|4
07|07012|000100000000000|13|000100000000000.13.A.000100000000000.13|52
07|07012|000100000000000|131|000100000000000.131.A.000100000000000.131|218
07|07012|000100000000000|132|000100000000000.132.A.000100000000000.132|25
07|07012|000100000000000|133|000100000000000.133.A.000100000000000.133|200
07|07012|000100000000000|135|000100000000000.135.A.000100000000000.135|1904
07|07012|000100000000000|136|000100000000000.136.A.000100000000000.136|3087
07|07012|000100000000000|137|000100000000000.137.A.000100000000000.137|502
07|07012|000100000000000|36|000100000000000.36.A.000100000000000.36|10
07|07012|000100000000000|57|000100000000000.57.A.000100000000000.57|1
07|07012|000100000000000|87|000100000000000.87.A.000100000000000.87|115
07|07012|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|65
07|07012|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|373
07|07012|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|2271
07|07012|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|308
07|07012|000307000000000|07-502|000307000000000.07-502.B.000307000000000.07-502|343
07|07012|000307000000000|07-503|000307000000000.07-503.A.000307000000000.07-503|1129
07|07012|000307000000000|07-503|000307000000000.07-503.B.000307000000000.07-503|832
07|07012|000307000000000|07-504|000307000000000.07-504.A.000307000000000.07-504|180
07|07013|000100000000000|13|000100000000000.13.A.000100000000000.13|17
07|07013|000100000000000|131|000100000000000.131.A.000100000000000.131|72
07|07013|000100000000000|132|000100000000000.132.A.000100000000000.132|10
07|07013|000100000000000|133|000100000000000.133.A.000100000000000.133|43
07|07013|000100000000000|135|000100000000000.135.A.000100000000000.135|475
07|07013|000100000000000|136|000100000000000.136.A.000100000000000.136|1455
07|07013|000100000000000|137|000100000000000.137.A.000100000000000.137|118
07|07013|000100000000000|36|000100000000000.36.A.000100000000000.36|6
07|07013|000100000000000|57|000100000000000.57.A.000100000000000.57|6
07|07013|000100000000000|87|000100000000000.87.A.000100000000000.87|26
07|07013|000307000000000|07-151|000307000000000.07-151.A.000307000000000.07-151|22
07|07013|000307000000000|07-152|000307000000000.07-152.A.000307000000000.07-152|106
07|07013|000307000000000|07-501|000307000000000.07-501.A.000307000000000.07-501|1021
07|07013|000307000000000|07-502|000307000000000.07-502.A.000307000000000.07-502|633
