CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
17|17014|14|7|000100000000000|VB|63
17|17014|14|7|000100000000000|VII|0
17|17014|14|7|000100000000000|VN|17
17|17014|14|7|000100000000000|VR|2
17|17014|14|7|000217000000000|CSCCC|2
17|17014|14|7|000217000000000|VB|65
17|17014|14|7|000217000000000|VII|0
17|17014|14|7|000217000000000|VN|6
17|17014|14|7|000217000000000|VR|2
17|17014|14|7|000317000000000|CSCCC|0
17|17014|14|7|000317000000000|VB|72
17|17014|14|7|000317000000000|VII|0
17|17014|14|7|000317000000000|VN|6
17|17014|14|7|000317000000000|VR|2
17|17015|84|77|000100000000000|CSCCC|8
17|17015|84|77|000100000000000|VB|276
17|17015|84|77|000100000000000|VII|7
17|17015|84|77|000100000000000|VN|230
17|17015|84|77|000100000000000|VR|5
17|17015|84|77|000217000000000|CSCCC|7
17|17015|84|77|000217000000000|VB|615
17|17015|84|77|000217000000000|VII|3
17|17015|84|77|000217000000000|VN|102
17|17015|84|77|000217000000000|VR|0
17|17015|84|77|000317000000000|CSCCC|6
17|17015|84|77|000317000000000|VB|601
17|17015|84|77|000317000000000|VII|3
17|17015|84|77|000317000000000|VN|97
17|17015|84|77|000317000000000|VR|0
17|17016|19|17|000100000000000|CSCCC|0
17|17016|19|17|000100000000000|VB|28
17|17016|19|17|000100000000000|VII|0
17|17016|19|17|000100000000000|VN|35
17|17016|19|17|000100000000000|VR|0
17|17016|19|17|000217000000000|CSCCC|0
17|17016|19|17|000217000000000|VB|48
17|17016|19|17|000217000000000|VII|0
17|17016|19|17|000217000000000|VN|21
17|17016|19|17|000217000000000|VR|0
17|17016|19|17|000317000000000|CSCCC|0
17|17016|19|17|000317000000000|VB|21
17|17016|19|17|000317000000000|VII|0
17|17016|19|17|000317000000000|VN|24
17|17016|19|17|000317000000000|VR|0
17|17017|43|41|000100000000000|CSCCC|8
17|17017|43|41|000100000000000|VB|155
17|17017|43|41|000100000000000|VII|6
17|17017|43|41|000100000000000|VN|124
17|17017|43|41|000100000000000|VR|13
17|17017|43|41|000217000000000|CSCCC|2
17|17017|43|41|000217000000000|VB|354
17|17017|43|41|000217000000000|VII|0
17|17017|43|41|000217000000000|VN|46
17|17017|43|41|000217000000000|VR|3
17|17017|43|41|000317000000000|CSCCC|2
17|17017|43|41|000317000000000|VB|344
17|17017|43|41|000317000000000|VII|0
17|17017|43|41|000317000000000|VN|55
17|17017|43|41|000317000000000|VR|3
17|17018|22|12|000100000000000|CSCCC|9
17|17018|22|12|000100000000000|VB|35
17|17018|22|12|000100000000000|VII|1
17|17018|22|12|000100000000000|VN|23
17|17018|22|12|000100000000000|VR|0
17|17018|22|12|000217000000000|CSCCC|1
17|17018|22|12|000217000000000|VB|86
17|17018|22|12|000217000000000|VII|0
17|17018|22|12|000217000000000|VN|10
17|17018|22|12|000217000000000|VR|0
17|17018|22|12|000317000000000|CSCCC|1
17|17018|22|12|000317000000000|VB|87
17|17018|22|12|000317000000000|VII|0
17|17018|22|12|000317000000000|VN|13
17|17018|22|12|000317000000000|VR|0
17|17019|18|11|000100000000000|CSCCC|2
17|17019|18|11|000100000000000|VB|22
17|17019|18|11|000100000000000|VII|0
17|17019|18|11|000100000000000|VN|18
17|17019|18|11|000100000000000|VR|3
17|17019|18|11|000217000000000|CSCCC|0
17|17019|18|11|000217000000000|VB|76
17|17019|18|11|000217000000000|VII|0
17|17019|18|11|000217000000000|VN|4
17|17019|18|11|000217000000000|VR|2
17|17019|18|11|000317000000000|CSCCC|0
17|17019|18|11|000317000000000|VB|48
17|17019|18|11|000317000000000|VII|0
17|17019|18|11|000317000000000|VN|4
17|17019|18|11|000317000000000|VR|2
17|17020|24|24|000100000000000|CSCCC|0
17|17020|24|24|000100000000000|VB|116
17|17020|24|24|000100000000000|VII|0
17|17020|24|24|000100000000000|VN|53
17|17020|24|24|000100000000000|VR|2
17|17020|24|24|000217000000000|CSCCC|0
17|17020|24|24|000217000000000|VB|193
17|17020|24|24|000217000000000|VII|0
17|17020|24|24|000217000000000|VN|34
17|17020|24|24|000217000000000|VR|1
17|17020|24|24|000317000000000|CSCCC|0
17|17020|24|24|000317000000000|VB|196
17|17020|24|24|000317000000000|VII|0
17|17020|24|24|000317000000000|VN|33
17|17020|24|24|000317000000000|VR|1
17|17021|110|97|000100000000000|CSCCC|5
17|17021|110|97|000100000000000|VB|362
17|17021|110|97|000100000000000|VII|14
17|17021|110|97|000100000000000|VN|429
17|17021|110|97|000100000000000|VR|49
17|17021|110|97|000217000000000|CSCCC|0
17|17021|110|97|000217000000000|VB|747
17|17021|110|97|000217000000000|VII|2
17|17021|110|97|000217000000000|VN|209
17|17021|110|97|000217000000000|VR|23
17|17021|110|97|000317000000000|CSCCC|0
17|17021|110|97|000317000000000|VB|798
17|17021|110|97|000317000000000|VII|2
17|17021|110|97|000317000000000|VN|209
17|17021|110|97|000317000000000|VR|23
17|17022|5|5|000100000000000|CSCCC|0
17|17022|5|5|000100000000000|VB|29
17|17022|5|5|000100000000000|VII|0
17|17022|5|5|000100000000000|VN|8
17|17022|5|5|000100000000000|VR|0
17|17022|5|5|000217000000000|CSCCC|0
17|17022|5|5|000217000000000|VB|36
17|17022|5|5|000217000000000|VII|0
17|17022|5|5|000217000000000|VN|7
17|17022|5|5|000217000000000|VR|0
17|17022|5|5|000317000000000|CSCCC|0
17|17022|5|5|000317000000000|VB|40
17|17022|5|5|000317000000000|VII|0
17|17022|5|5|000317000000000|VN|7
17|17022|5|5|000317000000000|VR|0
17|17023|18|15|000100000000000|CSCCC|0
17|17023|18|15|000100000000000|VB|34
17|17023|18|15|000100000000000|VII|2
17|17023|18|15|000100000000000|VN|40
17|17023|18|15|000100000000000|VR|2
17|17023|18|15|000217000000000|CSCCC|0
17|17023|18|15|000217000000000|VB|56
17|17023|18|15|000217000000000|VII|2
17|17023|18|15|000217000000000|VN|9
17|17023|18|15|000217000000000|VR|1
17|17023|18|15|000317000000000|CSCCC|0
17|17023|18|15|000317000000000|VB|58
17|17023|18|15|000317000000000|VII|2
17|17023|18|15|000317000000000|VN|10
17|17023|18|15|000317000000000|VR|1
18|18001|280|264|000100000000000|CSCCC|19
18|18001|280|264|000100000000000|VB|1260
18|18001|280|264|000100000000000|VII|2
18|18001|280|264|000100000000000|VN|781
18|18001|280|264|000100000000000|VR|36
18|18001|280|264|000318000000000|CSCCC|0
18|18001|280|264|000318000000000|VB|3143
18|18001|280|264|000318000000000|VII|11
18|18001|280|264|000318000000000|VN|796
18|18001|280|264|000318000000000|VR|35
18|18002|124|117|000100000000000|CSCCC|7
18|18002|124|117|000100000000000|VB|799
18|18002|124|117|000100000000000|VII|0
18|18002|124|117|000100000000000|VN|398
18|18002|124|117|000100000000000|VR|19
18|18002|124|117|000318000000000|CSCCC|0
18|18002|124|117|000318000000000|VB|1145
18|18002|124|117|000318000000000|VII|0
18|18002|124|117|000318000000000|VN|418
18|18002|124|117|000318000000000|VR|18
18|18003|191|184|000100000000000|CSCCC|10
18|18003|191|184|000100000000000|VB|970
18|18003|191|184|000100000000000|VII|10
18|18003|191|184|000100000000000|VN|641
18|18003|191|184|000100000000000|VR|21
18|18003|191|184|000318000000000|CSCCC|0
18|18003|191|184|000318000000000|VB|2242
18|18003|191|184|000318000000000|VII|10
18|18003|191|184|000318000000000|VN|550
18|18003|191|184|000318000000000|VR|17
18|18004|205|170|000100000000000|CSCCC|12
18|18004|205|170|000100000000000|VB|744
18|18004|205|170|000100000000000|VII|1
18|18004|205|170|000100000000000|VN|478
18|18004|205|170|000100000000000|VR|47
18|18004|205|170|000318000000000|CSCCC|0
18|18004|205|170|000318000000000|VB|1907
18|18004|205|170|000318000000000|VII|1
18|18004|205|170|000318000000000|VN|508
18|18004|205|170|000318000000000|VR|44
18|18005|12|6|000100000000000|CSCCC|1
18|18005|12|6|000100000000000|VB|17
18|18005|12|6|000100000000000|VII|7
18|18005|12|6|000100000000000|VN|14
18|18005|12|6|000100000000000|VR|1
18|18005|12|6|000318000000000|CSCCC|0
18|18005|12|6|000318000000000|VB|33
18|18005|12|6|000318000000000|VII|8
18|18005|12|6|000318000000000|VN|15
18|18005|12|6|000318000000000|VR|0
18|18006|270|259|000100000000000|CSCCC|27
18|18006|270|259|000100000000000|VB|1347
18|18006|270|259|000100000000000|VII|0
18|18006|270|259|000100000000000|VN|967
18|18006|270|259|000100000000000|VR|48
18|18006|270|259|000318000000000|CSCCC|0
18|18006|270|259|000318000000000|VB|2711
18|18006|270|259|000318000000000|VII|0
18|18006|270|259|000318000000000|VN|760
18|18006|270|259|000318000000000|VR|32
18|18007|26|24|000100000000000|CSCCC|2
18|18007|26|24|000100000000000|VB|145
18|18007|26|24|000100000000000|VII|0
18|18007|26|24|000100000000000|VN|49
18|18007|26|24|000100000000000|VR|1
18|18007|26|24|000318000000000|CSCCC|0
18|18007|26|24|000318000000000|VB|248
18|18007|26|24|000318000000000|VII|0
18|18007|26|24|000318000000000|VN|52
18|18007|26|24|000318000000000|VR|0
18|18008|27|27|000100000000000|CSCCC|0
18|18008|27|27|000100000000000|VB|172
18|18008|27|27|000100000000000|VII|0
18|18008|27|27|000100000000000|VN|71
18|18008|27|27|000100000000000|VR|0
18|18008|27|27|000318000000000|CSCCC|0
18|18008|27|27|000318000000000|VB|365
18|18008|27|27|000318000000000|VII|0
18|18008|27|27|000318000000000|VN|66
18|18008|27|27|000318000000000|VR|0
18|18009|27|25|000100000000000|CSCCC|2
18|18009|27|25|000100000000000|VB|176
18|18009|27|25|000100000000000|VII|0
18|18009|27|25|000100000000000|VN|47
18|18009|27|25|000100000000000|VR|2
18|18009|27|25|000318000000000|CSCCC|0
18|18009|27|25|000318000000000|VB|246
18|18009|27|25|000318000000000|VII|0
18|18009|27|25|000318000000000|VN|45
18|18009|27|25|000318000000000|VR|1
18|18010|62|61|000100000000000|CSCCC|9
18|18010|62|61|000100000000000|VB|324
18|18010|62|61|000100000000000|VII|4
18|18010|62|61|000100000000000|VN|132
18|18010|62|61|000100000000000|VR|19
18|18010|62|61|000318000000000|CSCCC|0
18|18010|62|61|000318000000000|VB|663
18|18010|62|61|000318000000000|VII|0
18|18010|62|61|000318000000000|VN|92
18|18010|62|61|000318000000000|VR|8
18|18011|12|5|000100000000000|CSCCC|2
18|18011|12|5|000100000000000|VB|13
18|18011|12|5|000100000000000|VII|0
18|18011|12|5|000100000000000|VN|2
18|18011|12|5|000100000000000|VR|0
18|18011|12|5|000318000000000|CSCCC|0
18|18011|12|5|000318000000000|VB|26
18|18011|12|5|000318000000000|VII|0
18|18011|12|5|000318000000000|VN|3
18|18011|12|5|000318000000000|VR|0
18|18012|126|121|000100000000000|CSCCC|2
18|18012|126|121|000100000000000|VB|717
18|18012|126|121|000100000000000|VII|1
18|18012|126|121|000100000000000|VN|382
18|18012|126|121|000100000000000|VR|13
18|18012|126|121|000318000000000|CSCCC|0
18|18012|126|121|000318000000000|VB|1557
18|18012|126|121|000318000000000|VII|1
18|18012|126|121|000318000000000|VN|317
18|18012|126|121|000318000000000|VR|7
18|18013|55|53|000100000000000|CSCCC|8
18|18013|55|53|000100000000000|VB|239
18|18013|55|53|000100000000000|VII|0
18|18013|55|53|000100000000000|VN|138
18|18013|55|53|000100000000000|VR|1
18|18013|55|53|000318000000000|CSCCC|0
18|18013|55|53|000318000000000|VB|436
18|18013|55|53|000318000000000|VII|0
18|18013|55|53|000318000000000|VN|96
18|18013|55|53|000318000000000|VR|1
18|18014|40|37|000100000000000|CSCCC|2
18|18014|40|37|000100000000000|VB|152
18|18014|40|37|000100000000000|VII|0
18|18014|40|37|000100000000000|VN|37
18|18014|40|37|000100000000000|VR|7
18|18014|40|37|000318000000000|CSCCC|0
18|18014|40|37|000318000000000|VB|374
18|18014|40|37|000318000000000|VII|0
18|18014|40|37|000318000000000|VN|30
18|18014|40|37|000318000000000|VR|4
18|18015|89|85|000100000000000|CSCCC|0
18|18015|89|85|000100000000000|VB|298
18|18015|89|85|000100000000000|VII|0
18|18015|89|85|000100000000000|VN|171
18|18015|89|85|000100000000000|VR|2
18|18015|89|85|000318000000000|CSCCC|0
18|18015|89|85|000318000000000|VB|833
18|18015|89|85|000318000000000|VII|0
18|18015|89|85|000318000000000|VN|165
18|18015|89|85|000318000000000|VR|2
18|18016|21|21|000100000000000|CSCCC|0
18|18016|21|21|000100000000000|VB|96
18|18016|21|21|000100000000000|VII|0
18|18016|21|21|000100000000000|VN|35
18|18016|21|21|000100000000000|VR|0
18|18016|21|21|000318000000000|CSCCC|0
18|18016|21|21|000318000000000|VB|112
18|18016|21|21|000318000000000|VII|0
18|18016|21|21|000318000000000|VN|43
18|18016|21|21|000318000000000|VR|0
18|18017|62|61|000100000000000|CSCCC|14
18|18017|62|61|000100000000000|VB|228
18|18017|62|61|000100000000000|VII|1
18|18017|62|61|000100000000000|VN|161
18|18017|62|61|000100000000000|VR|7
18|18017|62|61|000318000000000|CSCCC|0
18|18017|62|61|000318000000000|VB|664
18|18017|62|61|000318000000000|VII|1
18|18017|62|61|000318000000000|VN|146
18|18017|62|61|000318000000000|VR|7
18|18018|23|22|000100000000000|CSCCC|8
18|18018|23|22|000100000000000|VB|161
18|18018|23|22|000100000000000|VII|0
18|18018|23|22|000100000000000|VN|47
18|18018|23|22|000100000000000|VR|0
18|18018|23|22|000318000000000|CSCCC|0
18|18018|23|22|000318000000000|VB|247
18|18018|23|22|000318000000000|VII|0
18|18018|23|22|000318000000000|VN|52
18|18018|23|22|000318000000000|VR|0
18|18019|25|24|000100000000000|CSCCC|3
18|18019|25|24|000100000000000|VB|189
18|18019|25|24|000100000000000|VII|0
18|18019|25|24|000100000000000|VN|83
18|18019|25|24|000100000000000|VR|0
18|18019|25|24|000318000000000|CSCCC|0
18|18019|25|24|000318000000000|VB|280
18|18019|25|24|000318000000000|VII|0
18|18019|25|24|000318000000000|VN|82
18|18019|25|24|000318000000000|VR|0
19|19001|552|523|000100000000000|CSCCC|20
19|19001|552|523|000100000000000|VB|2676
19|19001|552|523|000100000000000|VII|54
19|19001|552|523|000100000000000|VN|2279
19|19001|552|523|000100000000000|VR|72
19|19001|552|523|000319000000000|CSCCC|40
19|19001|552|523|000319000000000|VB|13247
19|19001|552|523|000319000000000|VII|54
19|19001|552|523|000319000000000|VN|2179
19|19001|552|523|000319000000000|VR|66
19|19002|46|44|000100000000000|CSCCC|7
19|19002|46|44|000100000000000|VB|215
19|19002|46|44|000100000000000|VII|2
19|19002|46|44|000100000000000|VN|163
19|19002|46|44|000100000000000|VR|9
19|19002|46|44|000319000000000|CSCCC|5
19|19002|46|44|000319000000000|VB|667
19|19002|46|44|000319000000000|VII|2
19|19002|46|44|000319000000000|VN|152
19|19002|46|44|000319000000000|VR|5
19|19003|327|300|000100000000000|CSCCC|11
19|19003|327|300|000100000000000|VB|1539
19|19003|327|300|000100000000000|VII|7
19|19003|327|300|000100000000000|VN|1295
19|19003|327|300|000100000000000|VR|27
19|19003|327|300|000319000000000|CSCCC|8
19|19003|327|300|000319000000000|VB|6632
19|19003|327|300|000319000000000|VII|2
19|19003|327|300|000319000000000|VN|1182
19|19003|327|300|000319000000000|VR|16
19|19004|60|58|000100000000000|CSCCC|0
19|19004|60|58|000100000000000|VB|266
19|19004|60|58|000100000000000|VII|5
19|19004|60|58|000100000000000|VN|188
19|19004|60|58|000100000000000|VR|4
19|19004|60|58|000319000000000|CSCCC|0
19|19004|60|58|000319000000000|VB|1073
19|19004|60|58|000319000000000|VII|5
19|19004|60|58|000319000000000|VN|153
19|19004|60|58|000319000000000|VR|2
19|19005|17|16|000100000000000|CSCCC|1
19|19005|17|16|000100000000000|VB|43
19|19005|17|16|000100000000000|VII|0
19|19005|17|16|000100000000000|VN|27
19|19005|17|16|000100000000000|VR|1
19|19005|17|16|000319000000000|CSCCC|1
19|19005|17|16|000319000000000|VB|144
19|19005|17|16|000319000000000|VII|0
19|19005|17|16|000319000000000|VN|24
19|19005|17|16|000319000000000|VR|0
19|19006|95|87|000100000000000|CSCCC|7
19|19006|95|87|000100000000000|VB|377
19|19006|95|87|000100000000000|VII|5
19|19006|95|87|000100000000000|VN|344
19|19006|95|87|000100000000000|VR|12
19|19006|95|87|000319000000000|CSCCC|5
19|19006|95|87|000319000000000|VB|1541
19|19006|95|87|000319000000000|VII|5
19|19006|95|87|000319000000000|VN|312
19|19006|95|87|000319000000000|VR|14
19|19007|61|59|000100000000000|CSCCC|2
19|19007|61|59|000100000000000|VB|322
19|19007|61|59|000100000000000|VII|0
19|19007|61|59|000100000000000|VN|152
19|19007|61|59|000100000000000|VR|10
19|19007|61|59|000319000000000|CSCCC|1
19|19007|61|59|000319000000000|VB|901
19|19007|61|59|000319000000000|VII|0
19|19007|61|59|000319000000000|VN|124
19|19007|61|59|000319000000000|VR|10
19|19008|23|19|000100000000000|CSCCC|7
19|19008|23|19|000100000000000|VB|41
19|19008|23|19|000100000000000|VII|0
19|19008|23|19|000100000000000|VN|19
19|19008|23|19|000100000000000|VR|3
19|19008|23|19|000319000000000|CSCCC|7
19|19008|23|19|000319000000000|VB|135
19|19008|23|19|000319000000000|VII|0
19|19008|23|19|000319000000000|VN|19
19|19008|23|19|000319000000000|VR|1
19|19009|38|35|000100000000000|CSCCC|0
19|19009|38|35|000100000000000|VB|208
19|19009|38|35|000100000000000|VII|1
19|19009|38|35|000100000000000|VN|52
19|19009|38|35|000100000000000|VR|1
19|19009|38|35|000319000000000|CSCCC|0
19|19009|38|35|000319000000000|VB|460
19|19009|38|35|000319000000000|VII|0
19|19009|38|35|000319000000000|VN|49
19|19009|38|35|000319000000000|VR|1
20|20001|322|23|000100000000000|CSCCC|3
20|20001|322|23|000100000000000|VB|820
20|20001|322|23|000100000000000|VII|0
20|20001|322|23|000100000000000|VN|50
20|20001|322|23|000100000000000|VR|0
20|20001|322|23|000320000000000|CSCCC|3
20|20001|322|23|000320000000000|VB|1464
20|20001|322|23|000320000000000|VII|0
20|20001|322|23|000320000000000|VN|57
20|20001|322|23|000320000000000|VR|0
20|20002|34|6|000100000000000|CSCCC|4
20|20002|34|6|000100000000000|VB|207
20|20002|34|6|000100000000000|VII|0
20|20002|34|6|000100000000000|VN|8
20|20002|34|6|000100000000000|VR|2
20|20002|34|6|000320000000000|CSCCC|4
20|20002|34|6|000320000000000|VB|332
20|20002|34|6|000320000000000|VII|0
20|20002|34|6|000320000000000|VN|10
20|20002|34|6|000320000000000|VR|2
20|20003|33|8|000100000000000|CSCCC|4
20|20003|33|8|000100000000000|VB|304
20|20003|33|8|000100000000000|VII|0
20|20003|33|8|000100000000000|VN|19
20|20003|33|8|000100000000000|VR|0
20|20003|33|8|000320000000000|CSCCC|4
20|20003|33|8|000320000000000|VB|496
20|20003|33|8|000320000000000|VII|0
20|20003|33|8|000320000000000|VN|11
20|20003|33|8|000320000000000|VR|0
20|20004|18|2|000100000000000|CSCCC|0
20|20004|18|2|000100000000000|VB|2
20|20004|18|2|000100000000000|VII|0
20|20004|18|2|000100000000000|VN|0
20|20004|18|2|000100000000000|VR|0
20|20004|18|2|000320000000000|CSCCC|0
20|20004|18|2|000320000000000|VB|4
20|20004|18|2|000320000000000|VII|0
20|20004|18|2|000320000000000|VN|0
20|20004|18|2|000320000000000|VR|0
20|20005|41|10|000100000000000|CSCCC|0
20|20005|41|10|000100000000000|VB|324
20|20005|41|10|000100000000000|VII|0
20|20005|41|10|000100000000000|VN|22
20|20005|41|10|000100000000000|VR|0
20|20005|41|10|000320000000000|CSCCC|0
20|20005|41|10|000320000000000|VB|554
20|20005|41|10|000320000000000|VII|0
20|20005|41|10|000320000000000|VN|25
20|20005|41|10|000320000000000|VR|0
20|20006|67|44|000100000000000|CSCCC|20
20|20006|67|44|000100000000000|VB|1399
20|20006|67|44|000100000000000|VII|1
20|20006|67|44|000100000000000|VN|107
20|20006|67|44|000100000000000|VR|1
20|20006|67|44|000320000000000|CSCCC|20
20|20006|67|44|000320000000000|VB|2325
20|20006|67|44|000320000000000|VII|1
20|20006|67|44|000320000000000|VN|103
20|20006|67|44|000320000000000|VR|1
20|20007|350|14|000100000000000|CSCCC|3
20|20007|350|14|000100000000000|VB|404
20|20007|350|14|000100000000000|VII|0
20|20007|350|14|000100000000000|VN|22
20|20007|350|14|000100000000000|VR|1
20|20007|350|14|000320000000000|CSCCC|3
20|20007|350|14|000320000000000|VB|713
20|20007|350|14|000320000000000|VII|0
20|20007|350|14|000320000000000|VN|19
20|20007|350|14|000320000000000|VR|1
21|21001|114|109|000100000000000|CSCCC|30
21|21001|114|109|000100000000000|VB|522
21|21001|114|109|000100000000000|VII|0
21|21001|114|109|000100000000000|VN|602
21|21001|114|109|000100000000000|VR|1
21|21001|114|109|000321000000000|CSCCC|30
21|21001|114|109|000321000000000|VB|868
21|21001|114|109|000321000000000|VII|0
